用户ID,购买时间,点赞数,回复数,得分,评价时间,护肤水型号,无表情评论
20292567811,2023-12-15 23:31:39,1,1,5,2023-12-25 21:46:58,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"适合肤质：混合肤质，T区油脸颊干
使用效果：试用过了，没有过敏
补水效果：无功无过，符合我的需求
产品质感：看着上档次，不比大牌子差

赶上活动买的，送了很多试用装。"
20419756747,2024-01-25 06:09:06,1,0,5,2024-01-26 15:31:23,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"我是①.〇入手的，方法放评价图了。使用效果：本人是轻度敏感肌肤，用这个熬夜面膜是真心很好用，很补水，当天晚上用，使用效果：试用过了，没有过敏
补水效果：无功无过，符合我的需求
产品质感：看着上档次，不比大牌子差
赶上活动买的，送了很多试用装。"
20099024146,2023-11-05 10:00:29,1,0,5,2023-11-07 12:33:05,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),包装很严实没有损坏，包装很好看，香味淡淡的挺好闻多钱，精华水质地轻盈，易于吸收，保湿效果良好。对肌肤比较温和。但总体来说，值得推荐。
20218976563,2023-12-06 08:02:34,1,0,5,2023-12-06 18:42:57,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),年纪渐长，加上最近天气干燥的很 ，皮肤越来越干，原来用的小日本的，自从核污水排海后坚决就不选择了，最后决定佰草集了，包装瓶子好看，国风风格很清新，价格也适中，期待效果。
20110245563,2023-11-01 11:20:52,0,0,5,2023-11-09 20:14:31,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),本人混油皮的，初次尝试啵啵水，开了瓶试用装，很好吸收，不油腻，肤感很好。赠送了很多小样，赠送的新七白面膜也非常的好用。非常贴合皮肤。佰草集真的不错！
20347961111,2023-12-19 22:31:11,0,0,5,2024-01-10 11:44:43,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),京东买化妆品就是快价格也比去店里便宜很多还保真，这款百草集的精华水效果真的很好，产品设计非常漂亮，外包装也有封膜不怕被拆过的，精华水很细腻好吸收，带一点点淡的香味是我喜欢的，使用后很保湿控油
20306159212,2023-12-08 08:08:32,0,0,5,2023-12-29 21:23:34,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),第一次购买佰草集这个品牌，我看是精华水 抱着试试看的心态买了瓶，惊喜，很好吸收不油腻，我是油皮用了觉得很好，之前用的天气丹，对比下来还是这个水好用，200毫升一大瓶。
20365765606,2024-01-14 22:51:45,0,0,5,2024-01-15 18:44:34,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"佰草集这个精华水真的超级好
产品质感：非常水润
适合肤质：我是干皮整体用下来很不错
产品香味：产品本身有淡淡的清香很好闻
使用效果：很滋润，皮肤吸收很不错"
20354849674,2023-11-11 22:32:45,0,0,5,2024-01-12 12:55:19,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"产品质感：清爽，不粘腻
适合肤质：本人混油，不错，个人感觉什么肤质都可以，适合各种肤质
产品香味：香味清淡，好闻，高级
使用效果：保湿效果不错，有轻微痛感，应该是含有少量酒精，搭配化妆棉效果杠杠的
补水效果：补水效果好，嫩嫩的，弹性好
其他特色：颜值高，赠品多，不错不错，"
20100854871,2023-10-23 22:12:39,0,0,5,2023-11-07 19:17:07,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),已经多次买佰草集的这款修复精华水了，本人混油皮，涂在脸上特别润，还很清爽一点都不油腻。还送了好多小瓶装的，超过正装的量了，关键出门带着都方便。还会复购的啦
20364836037,2024-01-03 13:44:23,0,0,5,2024-01-15 14:07:34,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),这几年一直用佰草集这个牌子 也算是老粉了 这个绿色瓶子的爽肤水  用了一点不油腻 吸收很快  还带有一点淡淡的清香  由于我是过敏性皮肤 用了也不刺激皮肤  挺好的  小瓶的也挺好用  包装也高大上  发货也快  喜欢
20222910678,2023-10-29 22:59:42,0,0,5,2023-12-07 22:10:37,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),我是中性偏油的肤质，每年秋冬我都会用佰草集这个啵啵水，上脸后很润，但是不会油，味道也很好闻，很温和，保湿效果很好，干皮夏天也可以用，我秋冬的时候会配合同系列的霜使用，绝配。
20286139413,2023-11-01 14:53:50,0,0,5,2023-12-24 10:00:26,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"产品质感：很不错
产品香味：很平淡，没什么味道
使用效果：吸收的还不错
补水效果：补水效果也挺好
适合肤质：自己干性皮肤，还不错。"
20203191203,2023-11-05 20:00:17,0,0,5,2023-12-02 00:02:37,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"佰草集太极肌源修护精华水
这个水质地很神奇！看着是粘稠的有点像冻状的，实际上上脸化水很舒服的，而且感觉咻的一下就吸收了，很神奇的感觉。
后续护肤也不会有油腻感，叠加无压力。
成分也很给力！乌药根+牡丹花，植萃能量很适合敏感肌，舒缓保湿修护，很好。"
20109630684,2023-11-05 10:00:14,0,0,5,2023-11-09 18:08:30,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"第一次用佰草集的啵啵水，闻起来好香啊，混合着花香和青草的味道一样，我好喜欢，而且不粘腻，很好吸收，后面要回购正装
产品香味：花香，青草香，很清新的味道
产品质感：不粘腻，特别好吸收

适合肤质：我是干皮，我觉得很舒服
补水效果：很补水"
20180537975,2023-09-30 10:43:42,0,0,5,2023-11-25 13:04:11,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),已经快用完一小瓶了，精华水的质感很舒服，略带粘稠又不粘腻，没太大的味道。我是混油肤质，感觉这款还是百搭的，什么肤质都可以用
20154860178,2023-11-15 03:17:04,0,0,5,2023-11-18 15:06:30,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"适合肤质：本人混干皮，使用后很滋润
产品香味：味道很淡，很好闻
补水效果：滋润补水不紧绷
产品质感：包装简约大气

京东物流次日达"
20203179453,2023-11-05 14:00:36,0,0,5,2023-12-01 23:53:26,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"啵啵水！佰草集国货之光，也是国货良心，性价比很不错，每次做活动买赠都很给力！
啵啵水大瓶很貌美的，小瓶这个也做的很有质感，还挺沉的。
这个30ml带着旅游或者放办公室简直完美，体积小又漂亮！
东西也很好用、用完脸水水嫩嫩的。"
20165468636,2023-10-31 23:18:11,0,0,5,2023-11-21 09:31:37,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),买给老妈的生日礼物，绿色的很清新，礼盒包装，妈妈非常非常喜欢。最关键的是使用感很好，油皮干皮都能用，味道也非常好闻，双十一有优惠就多囤了一些，大家可以放心购买哦！
20153899480,2023-11-07 14:15:16,0,0,5,2023-11-18 11:08:29,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),听朋友说很好用 哈哈哈 赶紧来入一套 用了一个星期 很是不错 喜欢 润润的 大干皮的话 还是要加入一些精油进去 谢谢朋友推荐 哈哈哈
20098027633,2023-11-01 11:34:41,0,0,5,2023-11-07 09:03:40,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),表妹推荐买的，对比了天猫，最终选择京东下单，物流很快，第二天到货。先开了小瓶试用，有微微的香味，不粘腻，保湿性可以。
20163784162,2023-11-05 15:55:53,0,0,5,2023-11-20 18:54:37,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),做了很久攻略，最后决定买这一款，到货后果然没有让我失望，实物很漂亮，肤感很舒服~自己换了泵头~双十一购买很划算，特别满意
20195819103,2023-11-28 23:02:38,0,0,5,2023-11-29 20:16:10,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),味道真的好好闻啊，第一次买朋友推荐的，干皮用了下可以，吸收很快，淡淡的香味，价格也可以。京东物流也很棒，头天下单第二天就到了，推荐！！！
20208877610,2023-11-05 10:00:14,0,0,5,2023-12-03 18:53:10,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"佰草集我已经用了很多年了，算是护肤启蒙了，以前还在用新玉润，后来出了太极系列就一直是太极系列了，很好用的。
这款啵啵水是后来升级的了，其实我更喜欢旧版的。当然啵啵水也很不错。
质地比较特别，又水又油，滋润保湿又清爽的肤感很不错！很好的一款产品，值得推荐。"
20276759098,2023-12-12 22:34:21,0,0,5,2023-12-21 19:31:18,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),就是用了佰草集的面膜，然后赠送了小样试用后马上决定买正装啦，真的很柔和舒缓，一点也不粘腻，上脸轻盈又保湿，看到还有抗衰老的成分，更是觉得应该要买来用一用，支持国货产品！赠品也很值得，加0.1还能再收获一个赠品！
20220700535,2023-11-24 23:06:40,0,0,5,2023-12-07 10:59:07,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"收到货，第一时间拆包装，感觉质量还是比较好的，与卖家描述的还是一致的，挺满意的,个人真的很喜欢，完全超出我的期望值，发货速度比较快，包装很仔细、严实，物流公司服务态度很好，运送速度很快，总的.来说这次是很满意的一次购物，感谢卖家。"
20138801925,2023-11-05 20:19:02,0,0,5,2023-11-14 21:16:14,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),第一用这牌子，消费降级买的平替 感觉国产也挺好的，活动时候一堆赠品，确实很优惠了，闻起来味道也不错，混油性皮肤清爽不油腻。
20143288279,2023-09-19 14:52:21,0,0,5,2023-11-15 20:02:16,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),用了一段时间了，爽肤水用料比较细腻，效果好，易吸收比之前用的那些要舒服很多，性价比也高最主要的是产品香味方面做的也是相对好的，值得推荐购买。
20395390914,2024-01-20 21:56:29,0,0,5,2024-01-23 10:57:49,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),佰草集啵啵水收到了，这款水非常好用的，一直在京东平台买这个系列的产品，补水保湿效果真心不错，商家还经常做活动，商家服务很好，物流很快，一般都是隔天就能收到产品，日期也是很好的，推荐给有需要的朋友，如果有需要还会回购的。
20294344786,2023-12-17 11:54:32,0,0,5,2023-12-26 13:41:50,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),吸收性吸收效果好，保湿性好，包装好，适合大多数肤质，涂完保湿效果好，快递很快当天买第二天就到了。一瓶能用很久，性价比高。
20343286782,2024-01-01 09:00:07,0,0,5,2024-01-09 10:04:01,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),已经第二次回购了&hellip;&hellip;以前一直用雅诗兰黛的智妍水，在朋友的推荐下适用了这款，保湿效果非常好，而且很清爽不油腻，价钱还便宜，果断入手&hellip;&hellip;以前每次冬天上妆都会卡粉，用了这款水之后，每次厚涂，然后皮肤也能很好的吸收了，不卡粉了，上散粉也不会一块一块了，非常推荐
20447463685,2024-01-30 19:29:56,0,0,5,2024-02-02 10:03:11,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),一直都是在这里买的这个牌子的化妆品，保湿效果很好.物美价廉，性价比很高，还送了小礼物，赠送的小样品质也很好，而且量也很足。比较满意，会回购
20203173457,2023-11-05 20:00:19,0,0,5,2023-12-01 23:49:24,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),"佰草集太极肌源修护精华水
啵啵水我买过很多了，真的不错，佰草集这个太极系列就是主打产品，水霜都很好用。
这款水比较有特点的一点就是质地，水油双相，既舒润保湿又不会觉得油腻。抹完脸上也是清清爽爽的不会反光。
真的不错！"
20241367107,2023-12-10 11:07:21,0,0,5,2023-12-12 23:39:51,佰草集【新七白】透亮爽肤精华柔肤水180ml(补水保湿爽肤水敏肌适用),佰草集白茶玲珑保湿爽肤水是第一次使用，味道很好闻，淡淡的香味，清爽不油腻，而且易吸收，还有提亮肤色的效果，京东活动也很给力，继续使用看看效果！
